Source,Scraped,Headline,Link
SMH,2020/01/19,Let's stop being a fossil on climate change,https://www.smh.com.au/national/nsw/let-s-stop-being-a-fossil-on-climate-change-20200114-p53re3.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/19,Religious persecution a growing global problem,https://www.smh.com.au/national/religious-persecution-a-growing-global-problem-20200116-p53s2t.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/18,Labor’s radical social reform agenda is actually its soft underbelly,https://www.smh.com.au/national/victoria/labor-s-radical-social-reform-agenda-is-actually-its-soft-underbelly-20200116-p53ryh.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/18,Five ways to boost your wealth in 2020,https://www.smh.com.au/national/queensland/five-ways-to-boost-your-wealth-in-2020-20200115-p53rlb.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/18,Who are Tasmanian premiership candidates Peter Gutwein and Michael Ferguson?,https://www.abc.net.au/news/2020-01-18/analysis-tas-premier-michael-ferguson-and-peter-gutwein/11877604
The Guardian,2020/01/17,"A new decade, a new me: what happened when I tried to improve all aspects of myself, all at once | Brigid Delaney",https://www.theguardian.com/global/commentisfree/2020/jan/18/a-new-decade-a-new-me-what-happened-when-i-tried-to-improve-all-aspects-of-myself-all-at-once
SMH,2020/01/20,Precedent is set: will fire funding allocation be fair?,https://www.smh.com.au/national/nsw/precedent-is-set-will-fire-funding-allocation-be-fair-20200119-p53spk.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/19,The last thing we need is another bushfire royal commission,https://www.smh.com.au/national/the-last-thing-we-need-is-another-bushfire-royal-commission-20200117-p53sev.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/19,Is all giving really good giving?,https://www.smh.com.au/national/is-all-giving-really-good-giving-20200116-p53s2f.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/19,Seating plans for the knights of now,https://www.smh.com.au/national/nsw/seating-plans-for-the-knights-of-now-20200117-p53sb1.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/19,I said to Meghan: 'Why don't you just jack it all in?',https://www.smh.com.au/national/i-said-to-meghan-why-don-t-you-just-jack-it-all-in-20200116-p53s28.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/20,"Australia has escaped property bubbles without a crash twice, is it third time unlucky?",https://www.abc.net.au/news/2020-01-20/bigger-house-price-fall-would-have-been-better-ian-macfarlane/11876758
ABC,2020/01/19,When should your glasses be listed on your driver's licence?,https://www.abc.net.au/news/2020-01-19/wearing-glasses-when-you-drive-who-you-need-to-tell/11871472
ABC,2020/01/19,Bushfires forced Scott Morrison to cancel his India trip — but why was he going anyway?,https://www.abc.net.au/news/2020-01-19/why-was-scott-morrison-going-to-new-delhi/11875952
Pursuit,2020/01/20,Mike Baird: The value of authenticity,https://pursuit.unimelb.edu.au/articles/mike-baird-the-value-of-authenticity
SMH,2020/01/21,PM’s attack on Liberal colleague belies ‘broad church’,https://www.smh.com.au/national/nsw/pm-s-attack-on-liberal-colleague-belies-broad-church-20200120-p53svo.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/21,"In the Herald: January 21, 1910",https://www.smh.com.au/national/nsw/in-the-herald-january-21-1910-20200114-p53rbm.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/20,Zen and the art of e-commerce algorithms,https://www.smh.com.au/national/nsw/zen-and-the-art-of-e-commerce-algorithms-20200120-p53swz.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/20,Is Brand Monarchy losing momentum after 68 years?,https://www.smh.com.au/national/is-brand-monarchy-losing-momentum-after-68-years-20200120-p53sy9.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/20,Privacy concerns over facial recognition technology,https://www.smh.com.au/national/privacy-concerns-over-facial-recognition-technology-20200120-p53t19.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/20,Why the sports grants findings are so serious,https://www.smh.com.au/national/why-the-sports-grants-findings-are-so-serious-20200120-p53sy4.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/20,Profile of a firefighter arsonist,https://www.smh.com.au/national/profile-of-a-firefighter-arsonist-20200120-p53syv.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/21,Australia's rise or fall depends on the bush — and that holds a big problem,https://www.abc.net.au/news/2020-01-21/regional-australians-need-to-be-ground-troops-climate-war/11874930
ABC,2020/01/20,Can the black belt 'hard man' do what Will did in Tasmania?,https://www.abc.net.au/news/2020-01-20/analysis-gutwein-tas-premier-what-it-means/11882936
ABC,2020/01/20,The annual property Hunger Games begin in the city with Australia's highest rent,https://www.abc.net.au/news/2020-01-20/rental-prices-rising-high-as-new-canberrans-scramble-for-leases/11825704
The Guardian,2020/01/20,Seven ways Scott Morrison can evolve his climate policy without a political brawl | John Connor,https://www.theguardian.com/commentisfree/2020/jan/20/seven-ways-scott-morrison-can-evolve-his-climate-policy-without-a-political-brawl
The Guardian,2020/01/20,I tried to warn Scott Morrison about the bushfire disaster. Adapting to climate change isn’t enough | Greg Mullins,https://www.theguardian.com/commentisfree/2020/jan/20/i-tried-to-warn-scott-morrison-about-the-bushfire-disaster-adapting-to-climate-change-isnt-enough
The Guardian,2020/01/19,"Montessori education could reduce the advantage gap between rich and poor, but it's only available to the rich | Matt Beard",https://www.theguardian.com/commentisfree/2020/jan/19/montessori-education-could-reduce-the-advantage-gap-between-rich-and-poor-but-its-only-available-to-the-rich
The Guardian,2020/01/20,A new decade is likely to bring another year of low wages growth | Greg Jericho,https://www.theguardian.com/business/grogonomics/2020/jan/21/a-new-decade-is-likely-to-bring-another-year-of-low-wages-growth
The Conversation,2020/01/20,View from The Hill: Morrison should control that temper in Liberal climate debate,http://theconversation.com/view-from-the-hill-morrison-should-control-that-temper-in-liberal-climate-debate-130227
The Conversation,2020/01/20,CSIRO wants our laws turned into computer code. Here's why that's a bad idea,http://theconversation.com/csiro-wants-our-laws-turned-into-computer-code-heres-why-thats-a-bad-idea-130131
The Conversation,2020/01/19,Who can break up the 'Big 3' monopoly on men's tennis? Here's what the numbers say,http://theconversation.com/who-can-break-up-the-big-3-monopoly-on-mens-tennis-heres-what-the-numbers-say-127991
SMH,2020/01/22,Scott Morrison's attack on Matt Kean a sign of divided Coalition,https://www.smh.com.au/national/nsw/scott-morrison-s-attack-on-matt-kean-a-sign-of-divided-coalition-20200121-p53t85.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/21,The curious case of Australia's bushfire 'delinquenti',https://www.smh.com.au/national/the-curious-case-of-australia-s-bushfire-delinquenti-20200121-p53tbc.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/21,The social media pile-on taps into ancient instinct for scapegoating,https://www.smh.com.au/national/the-social-media-pile-on-taps-into-ancient-instinct-for-scapegoating-20200121-p53t9j.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/21,"What's that in cubits, Tom?",https://www.smh.com.au/national/nsw/what-s-that-in-cubits-tom-20200121-p53tae.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/21,"The clocks strike 13: Seventy years after his death, what would Orwell think of the world today?",https://www.smh.com.au/national/western-australia/the-clocks-strike-13-seventy-years-after-his-death-what-would-orwell-think-of-the-world-today-20200120-p53t4y.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/22,'Spreadsheet towers' populate every major city — and they're becoming a major problem,https://www.abc.net.au/news/2020-01-22/unbuilding-cities-as-high-rises-reach-their-use-by-date/11886112
ABC,2020/01/21,"Cabinet spots up for grabs, as Gutwein settles in",https://www.abc.net.au/news/2020-01-21/gutweins-cabinet-still-under-construction/11885330
ABC,2020/01/21,"Inside Australia's 'baby factory', women say they're just numbers on a conveyor belt",https://www.abc.net.au/news/2020-01-21/fertility-ivf-parents-analysis-issues-with-industry/11876280
The Guardian,2020/01/21,"Our first peoples already have a blueprint to remake the fire-ravaged land, it's in our country's bones | Jack Pascoe",https://www.theguardian.com/commentisfree/2020/jan/21/our-first-peoples-already-have-a-blueprint-to-remake-the-fire-ravaged-land-its-in-our-countrys-bones
The Guardian,2020/01/21,"When I’m homesick, I take a walk down the streets on my screen | Leandra Beabout",https://www.theguardian.com/commentisfree/2020/jan/21/when-im-homesick-i-take-a-walk-down-the-streets-on-my-screen
The Guardian,2020/01/21,Will robots make doctors obsolete? Nothing could be further from the truth | Ranjana Srivastava,https://www.theguardian.com/commentisfree/2020/jan/22/will-robots-make-doctors-obsolete-nothing-could-be-further-from-the-truth
Overland,2020/01/22,Against the Storm: workers’ resistance in wartime Japan,https://overland.org.au/2020/01/against-the-storm-workers-resistance-in-wartime-japan/
Overland,2020/01/22,Only the lonely,https://overland.org.au/previous-issues/issue-237/feature-only-the-lonely/
The Conversation,2020/01/21,Juries need to be told how they're allowed to use the internet to ensure fair trials,http://theconversation.com/juries-need-to-be-told-how-theyre-allowed-to-use-the-internet-to-ensure-fair-trials-130127
The Conversation,2020/01/20,"Prisoner numbers in Australia have decreased, but we're not really sure why yet",http://theconversation.com/prisoner-numbers-in-australia-have-decreased-but-were-not-really-sure-why-yet-129696
The Conversation,2020/01/20,Cousin took a DNA test? Courts could use it to argue you are more likely to commit crimes,http://theconversation.com/cousin-took-a-dna-test-courts-could-use-it-to-argue-you-are-more-likely-to-commit-crimes-129976
SMH,2020/01/23,"Morrison just adding mirrors to the smoke, with no real action",https://www.smh.com.au/national/nsw/morrison-just-adding-mirrors-to-the-smoke-with-no-real-action-20200122-p53tjz.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/23,"In the Herald: January 23, 1990",https://www.smh.com.au/national/nsw/in-the-herald-january-23-1990-20200121-p53t7d.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/23,Why we should change Australia Day ... to the fourth Friday in January,https://www.smh.com.au/national/why-we-should-change-australia-day-to-the-fourth-friday-in-january-20200119-p53su4.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/22,Free child seat checks: can we get a steam clean too?,https://www.smh.com.au/national/victoria/free-child-seat-checks-can-we-get-a-steam-clean-too-20200122-p53tp2.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/22,Synchronised sisters were doing it for themselves,https://www.smh.com.au/national/nsw/synchronised-sisters-were-doing-it-for-themselves-20200122-p53tmg.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/22,Reasons to be cheerful in the Blue Mountains,https://www.smh.com.au/national/reasons-to-be-cheerful-in-the-blue-mountains-20200122-p53tps.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/22,"What bio? Actions speak for our volunteer heroes, not self-aggrandising CVs",https://www.smh.com.au/national/what-bio-actions-speak-for-our-volunteer-heroes-not-self-aggrandising-cvs-20200122-p53tov.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/22,Why having councils decide development plans may be a 'waste of time and money',https://www.abc.net.au/news/2020-01-22/rosny-hill-latest-plan-clarence-council-approval-saga/11882078
The Guardian,2020/01/22,Our plan is to stop the fires by chopping down everything flammable BEFORE it burns. Marketing genius! | First Dog on the Moon,https://www.theguardian.com/commentisfree/2020/jan/22/our-plan-is-to-stop-the-fires-by-chopping-down-everything-flammable-before-it-burns-marketing-genius
The Guardian,2020/01/22,No one job is worth saving at the expense of climate catastrophe. Not even Scott Morrison's | Richard Denniss,https://www.theguardian.com/commentisfree/2020/jan/22/no-one-job-is-worth-saving-at-the-expense-of-climate-catastrophe-not-even-scott-morrisons
The Guardian,2020/01/22,Scott Morrison's intransigence on climate change makes it harder for future governments to undo his damage,https://www.theguardian.com/business/grogonomics/2020/jan/22/scott-morrisons-stance-on-climate-change-makes-it-harder-for-future-governments-to-undo-his-damage
Inside Story,2020/01/23,How good is Matt Kean?,https://insidestory.org.au/how-good-is-matt-kean
Overland,2020/01/23,What a feeling! The eroticism of Flashdance,https://overland.org.au/2020/01/what-a-feeling-the-eroticism-of-flashdance/
The Conversation,2020/01/22,Scott Morrison orders probe into whether Bridget McKenzie breached ministerial code,http://theconversation.com/scott-morrison-orders-probe-into-whether-bridget-mckenzie-breached-ministerial-code-130403
SMH,2020/01/24,Stopping the pandemic: countries work together on coronavirus control,https://www.smh.com.au/national/stopping-the-pandemic-countries-work-together-on-coronavirus-control-20200123-p53u57.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/24,The Aboriginal flag should fly on the Sydney Harbour Bridge every day,https://www.smh.com.au/national/nsw/the-aboriginal-flag-should-fly-on-the-sydney-harbour-bridge-every-day-20200123-p53u23.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/24,Unsustainable arguments of deniers beyond belief,https://www.smh.com.au/national/nsw/unsustainable-arguments-of-deniers-beyond-belief-20200123-p53tyg.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/24,"In the Herald: January 24, 1882",https://www.smh.com.au/national/nsw/in-the-herald-january-24-1882-20200122-p53tsm.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/23,"Rock, hammer, pump-action screwdriver",https://www.smh.com.au/national/nsw/rock-hammer-pump-action-screwdriver-20200123-p53tz8.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/24,"I'm excited about my new job, but it's cost me $700 before I've even started",https://www.abc.net.au/news/2020-01-24/starting-costs-graduate-teachers-in-the-classroom/11872676
ABC,2020/01/23,Scott Morrison outsources Bridget McKenzie's career to the bureaucrats she ignored,https://www.abc.net.au/news/2020-01-23/sport-grants-bridget-mckenzie-scott-morrison-government/11890764
ABC,2020/01/23,It's not just location and size that homebuyers are looking for,https://www.abc.net.au/news/2020-01-23/homes-with-high-energy-ratings-sell-for-more-how-you-can-cash-in/11889638
ABC,2020/01/23,'How are you feeling about starting high school?': how to reduce back-to-school anxiety,https://www.abc.net.au/news/2020-01-23/starting-high-school-dr-kaylene-henderson/11877040
The Guardian,2020/01/23,"Dear Australia, elegy for a summer of loss | Amy Coopes",https://www.theguardian.com/commentisfree/2020/jan/23/dear-australia-elegy-for-a-summer-of-loss
The Guardian,2020/01/23,"This Invasion Day, I have your playlist sorted | Boe Spearim for IndigenousX",https://www.theguardian.com/commentisfree/2020/jan/23/this-invasion-day-i-have-your-playlist-sorted
The Guardian,2020/01/22,"There’s nothing safe about a country in flames, and the Coalition will exploit that | Jeff Sparrow",https://www.theguardian.com/commentisfree/2020/jan/22/theres-nothing-safe-about-a-country-in-flames-and-the-coalition-will-exploit-that
Overland,2020/01/24,All hole and no plot: fixing Australia’s literary sector,https://overland.org.au/2020/01/all-hole-and-no-plot-fixing-australias-literary-sector/
The Conversation,2020/01/23,Why we need strong ethical standards for ministers – and better ways of enforcing them,http://theconversation.com/why-we-need-strong-ethical-standards-for-ministers-and-better-ways-of-enforcing-them-130372
The Conversation,2020/01/23,Grattan on Friday: Bridget McKenzie has made herself a sitting duck,http://theconversation.com/grattan-on-friday-bridget-mckenzie-has-made-herself-a-sitting-duck-130474
The Conversation,2020/01/22,Can Tennis Australia honour Margaret Court and promote LGBT+ inclusivity at the same time?,http://theconversation.com/can-tennis-australia-honour-margaret-court-and-promote-lgbt-inclusivity-at-the-same-time-130281
SMH,2020/01/25,The extraordinary courage of ordinary people during dark times,https://www.smh.com.au/national/the-extraordinary-courage-of-ordinary-people-during-dark-times-20200123-p53u3n.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/25,Survival-by-respect or death-by-stupid: your choice Straya,https://www.smh.com.au/national/survival-by-respect-or-death-by-stupid-your-choice-straya-20200123-p53u07.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/25,Your money is serving the Nationals' interest (that minor party with major delusions),https://www.smh.com.au/national/your-money-is-serving-the-nationals-interest-that-minor-party-with-major-delusions-20200124-p53uh4.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/25,Pair did what pollies would not,https://www.smh.com.au/national/nsw/pair-did-what-pollies-would-not-20200124-p53ubq.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/25,Here's a date that Governor Phillip and Bennelong might call Australia Day,https://www.smh.com.au/national/here-s-a-date-that-governor-phillip-and-bennelong-might-call-australia-day-20200123-p53u7n.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/24,Indigenous history must be at centre of Australia Day,https://www.smh.com.au/national/indigenous-history-must-be-at-centre-of-australia-day-20200124-p53uhr.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/24,We need to talk about a better National Day for Australia,https://www.smh.com.au/national/queensland/we-need-to-talk-about-a-better-national-day-for-australia-20200123-p53u2d.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/25,The bushfires have changed the way we see ourselves — and yet the culture wars rage on,https://www.abc.net.au/news/2020-01-25/australia-day-2020-do-we-know-who-we-are-as-a-nation/11898652
ABC,2020/01/24,Harmless health 'woo'? Goop needs to be called out for what it is,https://www.abc.net.au/news/health/2020-01-24/gwyneth-paltrow-the-goop-lab-netflix-show-raises-concern/11895060
ABC,2020/01/24,Here's why this summer could be the turning point in Scott Morrison's leadership,https://www.abc.net.au/news/2020-01-24/bridget-mckenzie-sports-grants-scott-morrison-leadership/11896266
ABC,2020/01/24,The single impeachment vote that told us how Donald Trump's trial could end,https://www.abc.net.au/news/2020-01-24/the-impeachment-vote-that-told-us-how-trumps-trial-could-end/11896288
ABC,2020/01/24,"AMP fee-for-no-service victims rolled back into a high-fee, low-performing fund",https://www.abc.net.au/news/2020-01-24/amp-fee-for-no-service-plan-mocks-financial-advice-reforms/11894038
The Guardian,2020/01/24,"More than No Shirt, No Shoes No Citizenship: Australia Day has a dress code now | First Dog on the Moon",https://www.theguardian.com/commentisfree/2020/jan/24/more-than-no-shirt-no-shoes-no-citizenship-australia-day-has-a-dress-code-now
The Guardian,2020/01/24,We missed out on a sports grant for our club. Now we know how unethical the process has been | Martin Smith,https://www.theguardian.com/commentisfree/2020/jan/24/we-missed-out-on-a-sports-grants-for-our-club-now-we-know-how-unethical-the-process-has-been
The Guardian,2020/01/24,Revealed: the true identity of the leader of an American neo-Nazi terror group,https://www.theguardian.com/world/2020/jan/23/revealed-the-true-identity-of-the-leader-of-americas-neo-nazi-terror-group
Inside Story,2020/01/25,Will we finally look clearly at facial recognition technology?,https://insidestory.org.au/will-we-finally-look-clearly-at-facial-recognition-technology
Inside Story,2020/01/25,"Less choice, less affordability: the private school subsidy paradox",https://insidestory.org.au/less-choice-less-affordability-the-private-school-subsidy-paradox
Overland,2020/01/25,"Unions, Aboriginal rights and the climate movement",https://overland.org.au/2020/01/unions-aboriginal-rights-and-the-climate-movement/
The Conversation,2020/01/24,"White, male and straight – how 30 years of Australia Day speeches leave most Australians out",http://theconversation.com/white-male-and-straight-how-30-years-of-australia-day-speeches-leave-most-australians-out-130279
SMH,2020/01/26,"Lest we forget? 75 years after Auschwitz, too many do",https://www.smh.com.au/national/lest-we-forget-75-years-after-auschwitz-too-many-do-20200124-p53ugv.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/26,Floated ferry route changes should be scuttled,https://www.smh.com.au/national/nsw/floated-ferry-route-changes-should-be-scuttled-20200121-p53tbp.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/26,The 'little things' that make up the great Australian spirit,https://www.smh.com.au/national/the-little-things-that-make-up-the-great-australian-spirit-20200124-p53uea.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/26,"Giving a $500,000 sports grant the Old Collegian try",https://www.smh.com.au/national/giving-a-500-000-sports-grant-the-old-collegian-try-20200124-p53ujc.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/25,Who will be Victoria's next top cop?,https://www.smh.com.au/national/victoria/who-will-be-victoria-s-next-top-cop-20200123-p53u2v.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/25,The biggest hits – and misses – in two years of Optus Stadium,https://www.smh.com.au/national/western-australia/the-biggest-hits-and-misses-in-two-years-of-optus-stadium-20200122-p53trl.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
ABC,2020/01/26,Star Trek offers the beacon of hope that we need in 2020,https://www.abc.net.au/news/2020-01-26/star-trek-will-boldly-go-on-and-on-and-on/11897014
ABC,2020/01/26,"On Australia Day, is there a song of our divided nation?",https://www.abc.net.au/news/2020-01-26/on-australia-day-2020-is-there-a-song-of-our-nation/11892290
ABC,2020/01/25,MPs call for an end to bullying in politics. But a long history of insults leaves little hope of change,https://www.abc.net.au/news/2020-01-25/queensland-political-analysis-jann-stuckey-bullying/11898210
ABC,2020/01/25,Crown Casino shows corporate Australia still doesn’t get it on excessive pay,https://www.abc.net.au/news/2020-01-25/john-alexanders-crown-gift-shows-theyre-out-of-touch/11899534
ABC,2020/01/25,Margaret Court 'recognition' to be an awkward sideshow at Australian Open,https://www.abc.net.au/news/2020-01-25/margaret-court-australian-open-awkward-recognition/11893406
The Guardian,2020/01/25,Prepping for a race war: documents reveal inner workings of neo-Nazi group,https://www.theguardian.com/world/2020/jan/25/inside-the-base-neo-nazi-terror-group
SMH,2020/01/27,Coronavirus risk is more than biological,https://www.smh.com.au/national/coronavirus-risk-is-more-than-biological-20200126-p53ut5.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/27,We must find unity through the smoke,https://www.smh.com.au/national/we-must-find-unity-through-the-smoke-20200126-p53uty.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/27,"Celebrate the achievements, recognise the suffering",https://www.smh.com.au/national/nsw/celebrate-the-achievements-recognise-the-suffering-20200126-p53us2.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/27,"In the Herald: January 27, 1988",https://www.smh.com.au/national/nsw/in-the-herald-january-27-1988-20200124-p53ui4.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/26,Blown out flies on the office drag strip,https://www.smh.com.au/national/nsw/blown-out-flies-on-the-office-drag-strip-20200124-p53ucd.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/26,Keep coronavirus risk in perspective,https://www.smh.com.au/national/keep-coronavirus-risk-in-perspective-20200126-p53uv0.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/26,"Curriculum will let teachers focus on key concepts, factual knowledge",https://www.smh.com.au/education/curriculum-will-let-teachers-focus-on-key-concepts-factual-knowledge-20200126-p53us3.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
The Guardian,2020/01/25,Australia is despairing this Invasion Day – fire and carbon are what we should be reflecting on,https://www.theguardian.com/commentisfree/2020/jan/26/australia-is-rightly-despairing-this-invasion-day
The Guardian,2020/01/25,"Lyrebirds are survivors, but the situation for Australian birdlife after the bushfires is dire | Sean Dooley",https://www.theguardian.com/commentisfree/2020/jan/26/lyrebirds-are-survivors-but-the-situation-for-australian-birdlife-after-the-bushfires-is-dire
The Guardian,2020/01/25,"My life with autistic twins: 'Your family is cracking, but through the cracks comes light'",https://www.theguardian.com/society/commentisfree/2020/jan/26/my-life-with-autistic-twins-your-family-is-cracking-but-through-the-cracks-comes-light
The Guardian,2020/01/24,Mark Speakman SC: meet the man leading the charge to update Australia’s lopsided defamation laws,https://www.theguardian.com/commentisfree/2020/jan/25/mark-speakman-sc-meet-the-man-leading-the-charge-to-update-australias-lopsided-defamation-laws
SMH,2020/01/28,Education equity fail as private schools fees soar,https://www.smh.com.au/national/nsw/education-equity-fail-as-private-schools-fees-soar-20200127-p53uz2.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/28,"In the Herald: January 28, 1950",https://www.smh.com.au/national/nsw/in-the-herald-january-28-1950-20200124-p53ui7.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/27,What coronavirus teaches us about China,https://www.smh.com.au/national/hartcher-20200127-p53v1c.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/27,Springing up summer,https://www.smh.com.au/national/nsw/springing-up-summer-20200127-p53uzw.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/27,How can a woman who supports a convicted male paedophile be rewarded?,https://www.smh.com.au/national/how-can-a-woman-who-supports-a-convicted-male-paedophile-be-awarded-20200127-p53v3m.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/27,How a leader rises like a phoenix from the ashes,https://www.smh.com.au/national/leaders-rise-like-a-phoenix-from-the-ashes-20200127-p53v0r.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
The Guardian,2020/01/27,"Youth, like summer, drifted away, but left something everlasting in its place | Rebecca Varcoe",https://www.theguardian.com/commentisfree/2020/jan/27/youth-like-summer-drifted-away-but-left-something-everlasting-in-its-place
The Guardian,2020/01/27,Kindness is not enough: Australia needs a strategic national response to the bushfires | Audette Exel,https://www.theguardian.com/commentisfree/2020/jan/27/kindness-is-not-enough-australia-needs-a-strategic-national-response-to-the-bushfires
The Guardian,2020/01/27,"We're working, but not as much as we want to – and that keeps wages low | Greg Jericho",https://www.theguardian.com/business/grogonomics/2020/jan/28/were-working-but-not-as-much-as-we-want-to-and-that-keeps-wages-low
The Monthly,2020/01/28,The prevention state: Part four,https://www.themonthly.com.au/issue/2020/january/1578531394/kate-wild/prevention-state-part-four
Overland,2020/01/28,Beyond the trees: last summer in Auschwitz,https://overland.org.au/2020/01/beyond-the-trees-last-summer-in-auschwitz/
The Conversation,2020/01/27,Indigenous languages matter – but all is not lost when they change or even disappear,http://theconversation.com/indigenous-languages-matter-but-all-is-not-lost-when-they-change-or-even-disappear-127519
The Conversation,2020/01/26,"Yes, this continent was invaded in 1788 – an international law expert explains",http://theconversation.com/yes-this-continent-was-invaded-in-1788-an-international-law-expert-explains-130462
SMH,2020/01/29,Margaret courted controversy in straying from set points,https://www.smh.com.au/national/nsw/margaret-courted-controversy-in-straying-from-set-points-20200128-p53vaf.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/29,"In the Herald: January 29, 1939",https://www.smh.com.au/national/nsw/in-the-herald-january-29-1939-20200102-p53oes.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/28,Thumbs-up for planetoid therapy,https://www.smh.com.au/national/nsw/thumbs-up-for-planetoid-therapy-20200128-p53vbp.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/28,Bolton and Pompeo should testify at impeachment trial,https://www.smh.com.au/national/bolton-and-pompeo-should-testify-at-impeachment-trial-20200128-p53vim.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/28,Why prescribed burning has never been so important to Australia,https://www.smh.com.au/national/western-australia/why-prescribed-burning-has-never-been-so-important-to-australia-20200128-p53vej.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/28,Ask any firefighter: Prescribed burning mitigates bushfire losses,https://www.smh.com.au/national/western-australia/ask-any-firefighter-prescribed-burning-mitigates-bushfire-losses-20200128-p53vdp.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
SMH,2020/01/28,Desalination plants are a critical part of our future,https://www.smh.com.au/national/desalination-plants-are-a-critical-part-of-our-future-20200128-p53vc3.html?ref=rss&utm_medium=rss&utm_source=rss_opinion
